spot,content,label
黄果树,国庆人太多了，而且如果先去黄果树瀑布就不用看这个了，这个矮多了,好评
黄果树,水帘洞没开是遗憾。其他都还可以的。,好评
黄果树,和小学语文书给我的印象不匹配，其实瀑布没多大，水帘洞没看到，当天因为天气封闭了。,好评
黄果树,风景秀丽，瀑布名不虚传，就是报了一日游，导游催着走，没好好游览。可以自己去，二次入园。,好评
黄果树,景色秀丽，流连忘返、就是人太多，下次不是节假期间去,好评
黄果树,黄果树瀑布景区，地理位置是属于贵州是安顺市黄果树镇上，距离距离贵阳市约一百多公里，因为十一的原因，我们是先到的安顺市区，然后十月一号，早上点便到达了安顺汽车东站，乘坐早上第一班安顺汽车站到黄果树瀑布的大巴，主要是害怕人太多 所以去的比较早，结果的确是对的，等到我们下午游览完毕，人流开始大量的涌入，安顺汽车东站到黄果树大概分钟左右的车程，但是回程竟然要个多小时，差点耽误了我们的火车，回程是先去高铁站，然后去火车站，最后才去汽车东站的，如果是乘坐汽车还是很方便的 黄果树去的时候水帘洞在维修，所以其实主要看的就是天星桥景区和瀑布景区，个人觉得还是不错的，瀑布群非常大，天星桥景区非常推荐，里面实在是太大了，在里面走了两三个小时，还有一个洞，值得去看看，仔细看看的话，可能要四个小时左右，里面太大了，最后走的实在是累得不行，就花了块钱乘坐缆车出来的 学生证是半价哦，大家不要忘记带上自己的学生证,好评
黄果树,从贵阳去可选择先火车到达安溪后坐公交去，或者高铁站去。 景区主要分成三部分:陡坡塘，大瀑布和天星洞。建议先从天星洞开始。大部分旅行团只到高老庄，建议看完后从天星洞再结束。中午到达大瀑布景区，有快餐店和一些中餐。价格略高。且在大瀑布旁有游客中心可以接水和休息，还可以存包。去的时候检修水帘洞没有去成。最后一个陡坡塘，很快就结束了。 总门票是。一天早点去下午点就能结束。,好评
黄果树,"记得小时候就一直听说“黄果树瀑布”，这次终于来到这儿…… 景区门票两天有效，人比较少选择出租车??直达景区，元每人。门票包括三个景区，大瀑布，天星桥和陡坡塘。 第一站前往大瀑布，里面景色还挺美，各种植物盆景，荷花池那边都是“鱼儿”，还有小型喷水池，坐下来歇歇脚聊聊天很是惬意。 真心觉得这个景区特别值得一游，也挺适合老年人，到大瀑布有长达米的大扶梯，往返价格,单程。所以老人不会太辛苦，虽然岁数大了一样可以看景！ 景区售票处会有很多人追逐买雨衣，说实话我并没有买，只要不下雨影响不大！",好评
黄果树,暑假去了趟贵阳，当然免不了要去看看仰慕己久的黄果树瀑布！ 黄果树瀑布位于贵州省安顺市镇宁布依族苗族自治县，距离贵阳市约一百多公里。瀑布高度.米、瀑布宽米其中主瀑顶宽.米。占地面积为平方公里，为国家A级旅游景区，历经名人的游览传播，成为知名景点。瀑布河水的流量，水小时只有几个流量，最大时到一千多个流量。水大时，瀑布溅珠飞洒到一百多米高的黄果树街上，两三里外能听到雷鸣般的响声。气势磅礴，水小时，河水仍然分成四支，铺展在整个岩壁上，不失其“阔而大”的气势。 瀑布后有一长一百多米的水帘洞，拦腰横穿瀑布而过，由六个洞窗、五个洞厅、三股洞泉和六个通道所组成。从水帘洞内观看大瀑布令人惊心动魄。这样壮观的瀑布下的水帘洞，在世界各地瀑布中也是罕见的。瀑布前面是一很深的峡谷，左为悬崖峭壁，古木森森；右为钙华坡、石笋山，芳草繁花，铺上云天；中为犀牛潭、马蹄滩，潭滩相连，透逝相接。 黄果树瀑布不只一个瀑布的存在，以它为核心，在它的上游和下游千米的河段上，共形成了雄、奇、险、秀，风格各异的瀑布个。风景秀丽，让人沉醉！,好评
黄果树,小时候就知道黄果树瀑布，今年终有机会亲自来游览黄果树瀑布。只有到亲自到现场才能感受到景色的优美。大瀑布让我感到很震撼，走到瀑布后面是水帘洞，从洞里看瀑布更加壮观，但是洞里面没什么看的。其他景点也还可以，但是主要还是大瀑布，值得一看。,好评
黄果树,陡坡塘瀑布是黄果树景区的上游，景区不大，快游半小时，慢游两三个小时。 景区比较有特点的地方是有一个科普D影院，播放黄果树瀑布的地质生成历史。河北岸的西游记主题景点就很一般，可去可不去。 假期期间不允许自驾游，需要乘坐景区大巴。,好评
黄果树,从陡坡塘步行出来，不知不觉中又听到了水声，是那种很有力的坠地有声的感觉，急步往前，下起了密密的小雨，声音越来越近，寻声向左转身， 眼前一亮， 惊呆了， 甚是激动，好美啊！！！如同进入画中的仙境: 高高的水柱经山头一层层倾盆而下，水量很大，飞出无数水花，白花花的水流，在红红绿绿的花草树木的衬托下越发秀丽，还有缭绕的烟雾，此等景象只应天上有，顺着阶梯往下，越来越接近瀑布，雨更大了，到了与她零距离接触后，你只能艰难的偷偷的拍一二张照片了，因为刚才我所说的雨，其实是扑面而来的水花，根本就没下雨，可见黄果树瀑布的如虹气势，绝对值得你来此一游。,好评
黄果树,位于安顺市 镇宁布依族苗族自治县??是世界著名大瀑布之一??以水势浩大而著称??黄果树里面有天星桥，陡坡塘，黄果树三个大的景点??需要坐大巴车移动??里面非常大??有各种各样的绿树植物????里面的空气非常好????,好评
黄果树,今年十一长假去的，景区很好玩，就是人特别多。,好评
黄果树,很棒的地方，就是人太多。另外，两天有效的门票其实看不了太多。,好评
黄果树,人太多，对人流量控制的不怎么好，安全隐患比较大。,好评
黄果树,五A级风景区，景色还是过得硬的。大瀑布雄伟壮观，虽然不是丰水期，但是还是非常的有气势，有点遗憾水帘洞景区在维护，所以这次没机会游览。天星桥景区虽然大，但是管理有些混乱，而且景色也略显一般，而且绝大多段道路非常的狭窄拥堵。,好评
黄果树,下午点开始有彩虹，建议上午去天星桥也有瀑布，下午去黄果树瀑布，然后再去陡坡塘看多宽的瀑布，看到有人在这里钓鱼早知道我也带上鱼杆了，满打满算一天。,好评
黄果树,贵州省安顺市的黄果树瀑布，绝对是贵州省旅游的翘楚，也可以说是唯一可以名动宇内的景点！国庆长假出行，到了贵州，怎能不来安顺看黄果树瀑布呢？天公作美，近期雨水充沛，瀑布特别壮观，溶洞也是唯美至极，虽说游客略有些多，但还是让我满意的！为大自然的鬼斧神工点赞！,好评
黄果树,真的很壮观，带着期待的心情，今天终于和家人到了，我们到景点后坐的每人的手扶电梯，节省了很多体力，因为带着我女儿，如果不坐自己完全步行的话根本吃不消，联系有老人和小孩的这个钱不要节约。到了大瀑布前被雄伟壮丽的其实震撼了，祖国的山河真的美好，值得大家去看一看。,好评
黄果树,这里的美景让人情不自禁，值得一来,好评
黄果树,黄果树瀑布内有三个比较大的景点.天星桥，陡坡塘和大瀑布，到景点交通不是很方便，三个景点之间也是需要做观光车才能到的，景点门票加观光车元，十一期间人很多，不过还是很值得去的?? 《西游记》取景拍摄地～ 天星桥?银链坠潭瀑布?黄果树瀑布,好评
黄果树,看在黄果树 玩在天星桥 并没有想象中壮观 而且过度商业化 就为了个瀑布 没有想象中震撼 不过天气不错的,好评
黄果树,门票/人（黄金周期间，上海客人没有半价优惠，儿童仍然是周岁以下免票），观光车票元/人（身高cm以上儿童必须购买观光车票）！ 黄果树瀑布景区的管理比较到位，游客的自驾车辆很早就被疏导到景区附近的临时停车荒地（元/天），然后会有免费的摆渡车辆把游客送到景区售票处购票入园！ 下到黄果树瀑布的小栈道上人实在是太多了，所以是一路缓慢挪下去才好不容易看见黄果树大瀑布壮观的美颜！ 回程果断乘坐大扶梯（单程元/人，双程元/人，岁以下免票）！景区内每次车辆的换乘管理的还是很不错的，在如此大客流的情况下，忙而不乱，必须点赞！,好评
黄果树,参加朋友婚礼，去了贵阳，当然要去看黄果树瀑布，虽然对黄果树瀑布有些了解，但身临其景还是被震撼到了，咆哮的声音，气势恢宏、滚滚泻下的水势，卷着浪花排山倒海压了过来，太壮观了，不愧为亚洲第一瀑布啊，领人心潮涌动，激动不已，一定要亲临才会有的感觉嗷，！,好评
黄果树,国庆长假选择了离家不远的贵州省，说到贵州不得不来黄果树大瀑布，具体位置在安顺市。大瀑布的门票是三个景点的套票，遗憾的是水帘洞在维修没能进去，曾经拍摄西游记的陡坡塘瀑布也错过了唐僧师徒的雕像。就性价比来说的门票加的观光车票，还是有点小贵，国内游就是门票价格太高。景区整体来说规划的还是很好，设备设施完善，景区还有几个免费的接水的地方。,好评
黄果树,西游记的取景地之一，从贵阳出发大约个小时，在安顺辖区内，这些年由于上游修了水库所以水量不大，每次都是定点放水，不过依然很美,好评
黄果树,去贵阳四天的时间，抽出一天的时间去大名鼎鼎的黄果树瀑布玩耍，月号去的，人不算很多，从贵阳坐的旅游直通车，直接到景区。门票元，观光车元。有部分省市门票半价。 景区分三个部分，陡坡塘瀑布、天星桥、黄果树大瀑布。三个景点之间有观光车接送。 陡坡塘瀑布比较小，用时不到小时，是最宽的瀑布。 天星桥景区一定要走到后半段，前半段什么特色都没有，后面的天星洞，银链坠瀑布非常精彩。天星洞是个大溶洞，走路要当心打滑。整个走下来需要小时左右，到出口有免费的接驳车送到高老庄附近，再走到观光车站。 黄果树瀑布就不用多说了，最最著名的景点，真是名不虚传。去的时候水帘洞不开放，有些遗憾。用时小时。 去贵州一定不要错过。,好评
黄果树,黄果树早就想去，赶在月份水量大的时候过来耍耍！水量大，同时也是贵州的雨季，我们去的时候已经下了半个月的雨，黄果树景区一共分成三个景区！黄果树大瀑布、天星桥、陡坡塘，因为雨水大天星桥景区关闭，但是精华还是大瀑布！真的是气势磅礴啊！特别是水帘洞，好美！,好评
黄果树,节假日人太多，景区内拥挤，没有时间看景，根本就没有怎么玩，工作人员只管收费，往一边走，没有人情，也不管景区内容纳人数，万一被踩踏到怎么办？,好评
黄果树,门票的有效期是两天非常好，玩的时间充足，可以轻松地玩下来，景区管理好，不愧是五星,好评
黄果树,真心好累，但是风景很漂亮。三个景点应该用三天的时间去玩，进到景区基本靠走，心好累。,好评
黄果树,好地方啊，非常好。感覺很震撼的瀑布，流連忘返啊。^_^,好评
黄果树,黄果树大瀑布是在月份前往的。气势恢宏。,好评
黄果树,《遇见彩虹の黄果树瀑布》 开放时间：全天 最佳时节：月-月最佳 游览时长：-小时（国庆等观光巴士一个小时） 门票价格：旺季.元 淡季.元 著名景点：坝陵河大桥-侵蚀裂典型瀑布 所属地形：喀斯特地形地区 ??声势浩大壮烈自然风景，旅行的小伙伴说她朋友上次来没有彩虹，这次感谢天让我们遇见如此美丽的一景，旅途的疲劳早就无影无踪了??导游说的一句玩笑话：“贵阳的天气预报像男人说的承诺，阴晴不定的天气像女人的脸” ??位于中国贵州省安顺市镇宁布依族苗族自治县，珠江水系西江干流南盘江支流北盘江支流打帮河的支流可布河下游白水河段水系，为黄果树瀑布群中规模最大的一级瀑布［世界著名大瀑布之一］ ??瀑布高度为.米，其中主瀑高米；瀑布宽米，其中主瀑顶宽.米。黄果树瀑布属喀斯特地貌中的侵蚀裂典型瀑布。,好评
黄果树,补点评 贵州必去的景点。 没去黄果树瀑布之前，对此地的印象，就是西游记片尾曲中出现的那一幕，宽阔的瀑布，到真实看见后，风景更加秀丽，可惜不是丰水期，瀑布水流并不是最大的时候，但是看见了彩虹，还是不虚此行。 看瀑布时，可以选择乘坐大扶梯，节省分钟的山路行程。,好评
黄果树,一个字——累，两个字——好累。那么出名的旅游景点，根本抵挡不了国庆的人流量。,好评
黄果树,时隔十五年，又一次来到了黄果树瀑布，这次是赶在十一长假期间携带家属出游的，虽然我比较习惯自助游，但这次同行的人有老有小，又赶上十一长假人多的时候，所以干脆找了个一日游的散客团，当天的行程还好，导游还算尽责，游览了三个景点，陡坡塘，天星桥和黄果树大瀑布，和十五年前第一次来时模糊的记忆相比较，大瀑布现在的水比以前小了，不如以前壮观，新加设的大扶梯往返元的价格有些贵了，像是专门为收费而设立的，这三个景点衔接的不是特别好，但总的来说还算不错吧，毕竟是开发了好多年的成熟景区了,好评
黄果树,＃跋山涉水只为看到你＃ 贵州之行，全程最期待的自然是黄果树大瀑布了，导游的行程也是安排在了第一天的下午。从贵阳出发，驱车.个小时，真的可谓是“跋山涉水”了。 中国第一，世界第三。黄果树大瀑布是世界上唯一一座可以从“上、下、左、右、前、后”六个方位欣赏的大瀑布。 看过了陡坡塘、天星桥，在山林间走走停停，远远的听见了水声，抬头望去，白色的瀑布挂在绿树丛林中，没有想象中那么大，却是那么的醒目，满满的期待。 空气是极好的，待我们逐渐靠近，蒙蒙的水雾温柔的洒在脸上，一幅宏伟的画面让人屏住呼吸。从上而下，贯穿入水，足足多米高度，这大自然的鬼斧神工，让人目瞪口呆。哗哗的水声也是分外响亮，各种凹造型的游客构成了别样的风景。可惜，因为景区整修，未能从“水帘洞”的内部穿水而过，没从“后面”一睹黄果树大瀑布的神秘风采，有点小小的遗憾。但是这壮观的美景已深深镌刻在我的心中，只想说“祖国山河美如画”，尤生万千自豪感。 值此国庆佳节，想必黄果树大瀑布又将迎来全国各地如潮般的朋友们吧，这里美景如画，绝对荣登中国必玩指数五颗星的风景名胜啊！,好评
黄果树,景色真的是太美啦！天公作美，上午天气还有点阴沉沉，下午就是蓝天白云。去到大瀑布那里，随手一拍就是一副图画！月号去的，国庆长假，人还是比较多的，但是没有之前去秦始皇兵马俑人多，还好。值得一来！非常推荐！,好评
黄果树,黄果树的人说他们这里没有淡季旺季，九月十四日到的黄果树，虽然暑假已过，但游客也没有很少。 黄果树景区，分为了三个部分，陡坡塘天星桥和大瀑布。门票元，景区观光车票元（建议一定要买）。去的时候天星桥的后半段和大瀑布的水帘洞都关闭了。 我们中午到了黄果树，下午开始游览，先去了陡坡塘然后直接去大瀑布。陡坡塘里面主要是一些小瀑布，里面有关于西游记的一些故事雕塑，游玩下来需要一个半到两个小时。因为看了许多攻略说是下午看大瀑布比较好，所以就没有去天星桥。下午大瀑布附近人还是挺多的，有好几个观景台可供拍照，走进瀑布的密密麻麻的水珠都打在脸上好凉爽哈哈，人真是不少，要注意脚下防滑也要注意自己的电子设备。走进黄果树有一路的盆景，去的时候是走上去的，所以下山的时候坐了大扶梯（单程双程），坐扶梯的时间也不短，省了往下走的力气，感觉还不错。第二天一早再去的天星桥，这样感觉时间比较充裕可以好好逛一逛。天星桥景区里有一些榕树还有较大的藤类植物，天热要注意补充水分，走路多消耗的体力也比较大。陡坡塘有直饮水可以引用，自动贩卖机的水价格也不贵，因为水帘洞关闭了也不需要买雨衣了。 总体来说，值得一看，大瀑布还是比较壮观的！,好评
黄果树,小时候挂历上就是黄果树瀑布，因此一直想亲眼看看画上的风景，亲眼看到时真是波澜壮阔波涛如练。 我们去了三个景区：天星桥，陡坡塘，大瀑布景区。天星桥个人认为最不好看，虽然是天然的，但总有经人工雕琢后的感觉，景区里有好多仙人掌，这个很稀奇，水如此充足的地方长着沙漠里的植物，不禁感叹自然造化之神奇。 陡坡塘是西游记片头曲师徒四人在瀑布上端行走那个场景的拍摄点，景色不错，最惊喜的是瀑布下面有一只水鸟在捕食，它立在瀑布下面静止不动，不是突然变了一下动作，我真以为是一尊雕塑。 最美最震撼的是大瀑布，扶梯下来远远就听到轰隆的水声。我们赶的时间不巧，水帘洞暂时关闭了，没法体验水中穿行的感觉，但是近处看到也很震撼。两个折叠的巨大水瀑挂在山上，空气用全部是飞溅的水雾，落瀑拍击水面的轰隆声震耳欲聋，这一切都使人不禁伸出双手，用全部身心感受。,好评
黄果树,爸妈一直都说想来这玩一玩，说这风景甚好。刚好假期一家人就来贵州这边自驾游了。第一站就是鼎鼎大名的黄果树瀑布风景区。我们是前一晚到的，第二天一早就买票入园了。可以选择网上买票和现场买，价格都是相同的，只是网上买比去现场要方便些。门票是还有三个景点的观光车元。学生有半价优惠。风景的确不错，值得来游玩一下的。,好评
黄果树,趁着长假前夕过来旅游，除了门票以外还有观光车的费用，貌似来了贵州，景区普遍都有类似的观光车，景区还是非常大的，我们开门就进去了所以人不多，第一个拍摄西游记的地方不大，第二个景区比较大，还有个溶洞可以逛，银链坠潭瀑布比较壮观比较美，主瀑布的话需要爬山，当然也提供大扶梯，元往返元单程.水帘洞没有开放，应该是国庆假期怕人流太密集～^_^,好评
黄果树,可能季节不对，瀑布水不多。没有想象中壮观。进入瀑布前的园林盆栽好像和苏州的一样漂亮。,好评
黄果树,住贵阳市区报了一个无购物一日游，黄果树瀑布美景没的说，其他都好，贵州的旅游管理也比较严格，只有一点，进入黄果树瀑布景区导游都推荐生观光扶梯往返，并说如果步行往返要个多小时，其实不坐扶梯步行下去分钟，往返不超过半小时！山路天任何难度 ，,好评
黄果树,离得很远都能听到瀑布的气势磅礴，秋天水流没有那么大，进去枯水期了。我们算是幸运的，还看到了彩虹。观景路线是这样的，有一条山路穿瀑布的，真和水帘洞似的，美死了。然后一直沿着跑路走到瀑布的下游，拍照最美的角度。,好评
黄果树,黄果树瀑布位于安顺市镇宁布依族苗族自治县黄果树镇内，大门票元另外还需要支付元的观光车票。因为景区是由陡坡塘、天星桥和黄果树大瀑布三个景区组成，每个景区之间的距离有点远所以肯定是要买观光车票的。其中黄果树大瀑布是景区的精华所在，景区也是由该瀑布所命名的。大瀑布宽米高米，是亚洲第一大瀑布，声势浩大身临其境真的是非常的壮观。不过唯一的遗憾是水帘洞目前不对外开放，不然就可以更近距离的感受大瀑布的雄伟壮美了。,好评
黄果树,黄果树风景名胜区，其实是一个综合景点，除了我们日常所熟知的大瀑布，还有陡塘坡和天星桥风景区。 因为景点比较大，门票是两日内有效，不想时间那么赶的话，可以选择在黄果树住一晚，或者早上早点进来游玩。 相比起来，我觉得这里最让我喜欢的反倒是 天星桥的银链坠潭瀑布，水流很急，阳光下如闪闪发光的银链，真的很赞，而且跟团游一般不会走到这个后面，所以人相对来说要少一些，不像大瀑布那边人满为患，行走缓慢。,好评
黄果树,在黄果树三个大景区里相对比较鸡肋。食之无味，弃之可惜。,好评
黄果树,景色很美，就是人太多了人山人海，等车排队排好久,好评
黄果树,因为黄果树距离市区差不多有公里呢，所以我就报了个一日团。黄果树里面一共有三个景点，分别是天星桥、陡坡塘瀑布（就是西游记师徒四人涉水而过的那条瀑布）以及黄果树瀑布。另外两个景点还好，黄果树瀑布那里的水帘洞是最容易拥堵的地方，所以到了黄果树后先别急着拍瀑布，先去把水帘洞给看了。水帘洞在哪里呢？要走上山上的一条羊肠小道，道路的宽度会逐渐变窄，最后变成为仅容一人通过的细狭走道，所以会造成人群大量的拥挤，碰上人多的时候上去之后一两个小时下不来都是非常正常的事情。我就还比较幸运，队伍的行进速度虽然不快，但总也是顺利前行的，等我走出水帘洞往山顶一看，密密麻麻的全是人，人挤人人挨人，那队伍排得是动都不会动的。那水帘洞要不要看呢？要看，不看水帘洞跟没来过黄果树也没啥两样了。水帘洞顾名思义就是在黄果树瀑布下方的一个溶洞，但不是电视剧中的那种大溶洞，而是一条细窄的仅容一人通过的湿滑溶道，走在通道里时甚至都可以看见瀑布的水哗哗的从头顶上方的石壁上冲下。水帘洞那有卖雨衣的，元一件，夏天的时候无所谓，冬天的时候还是有必要的，会有水气不断的往你身上飘，走在洞内还有大滴大滴的水珠会落在你的身上，所以冬天的时候雨衣还是有必要的。等走完全程了，从溶洞出来道路又变得宽敞了再把雨衣脱下。 还有哈，去黄果树的路上我看到了“香港”，一个巨大的小区，楼层高峻、楼房密集，恍惚间以为自己身处在香港的某处。导游介绍说这是贵阳最大楼盘也是世界最大楼盘——花果园楼盘。目前可以容纳万人，因为楼盘依然在分期建设中，等全部完工，人数会更多。从网上截了一张照片（图），该建筑就是在楼盘外围的，开车路过的时候就可以看到，据说这是楼盘老板的家，好吧，有钱人的生活果然是我等平民无法想象的。,好评
黄果树,拖延了很久的点评。 时光如白驹过隙。 贵州之行是一段很美丽的时光。飞机没有延误，天气都十分晴朗，一起出去的玩伴们也相处很愉快。 往上海寄了明信片，不过后来似乎也没收到。 近水帘洞的时候要小心，一不小心就会敲到头，脑袋敲在石头上，头昏脑胀，真的很不舒服。 每一次出去旅行都会感觉很自由开心。我是皮大王。,好评
黄果树,"雄伟壮观的黄果树瀑布真是名不虚传?? 早就听说过闻名中外的黄果树瀑布，但以前没有机会去看看。 来上海常驻后终于有机会能到贵州来旅游了。 要到黄果树的那天早晨开始下雨了。 不过我们到黄果树的时候变细雨了?? 雨后的瀑布会更加雄伟壮观，而且当时的细雨也送过来清凉的感觉。 没有拍到蓝天和瀑布一起的照片，但山里散步都很舒服。 黄果树位于中国贵州省安顺市镇宁布依族苗族自治县。 从贵州省会的贵阳市公里的距离。 这是中国第一大瀑布，也是世界最宏大壮观的瀑布之一吧。 景区内风景秀丽、环境优美、空气清新。 黄果树的名字是以当地的一种常见的植物“黄果树”来的。 黄果树瀑布群里面有各种各样的个瀑布。 这里面黄果树瀑布是核心的瀑布。 吉尼斯世界记录大全里面以世界上最大的瀑布群登记了。 那天坐车到黄果树。 走进景区大门，就看见了很多盆景。。。。 真没想到瀑布景区里面有那么多盆景。。。 ??穿过盆景园后进入山里面就隐隐约约地传来了瀑布声音。 再走一点山路后，徐徐地看见了黄果树瀑布。 越走前面越看起来瀑布变大，心里开始激动了。 到了瀑布最近的地方，面对了大瀑布，这个瀑布真大呀。 好像高度有多米。 站在大瀑布的潭边，一阵清风吹来很多水珠也一起吹过来。 虽然头发上、脸上都被水雾给淋湿了，但能近距离的风景的宏伟壮大无可伦比?? 看完瀑布后,从景区坐车不远的地方找了中餐厅吃了午饭。 很小的店，客人是只有我们。 选了一个土鸡，两个当地特色的蔬菜，还有土鸡蛋做的菜和米饭。 还是来这种山里，最喜欢吃土鸡，土鸡蛋和在上海吃不到的比较特别的很新鲜的蔬菜。 点的东西的味道都还可以。 因为旅游景点很近的地方，价格比市区贵一点。",好评
黄果树,黄果树大瀑布位于贵州省安顺市的镇宁布依族苗族自治县境内的白水河上游，安顺市西南公里处，镇宁布依族苗族自治县境内，东北距贵州省会贵阳市公里。黄果树瀑布出名始于明代旅行家徐霞客，经过历代名人的游历、传播，成为知名景点。 整个黄果树景区包括三个景点，通票和车票两日有效，但三个景点只能各进一次。黄果树景区门票旺季元，景区内观光巴士元，观光电梯单程元。黄果树瀑布作为黄果树景区的核心景点，不愧为世界自然遗产，水势宏大，落差很大。特别是水帘洞，别有风味！游玩次序建议是进大门先步行向下至瀑布下方的水潭，可观赏瀑布全景，然后步行上山看瀑布上面的景色，再从瀑布后方的水帘洞穿过，最后下山回到水潭。如果体力不支，可以乘电梯回到大门。 小贴士： 、由于景区内餐厅消费较高，建议早餐尽量吃多点吃饱点，带点干粮在身上。 、可以在酒店附近买好过水帘洞必要的雨衣，较为便宜，讲价块件，景区内很贵。 、天星桥景区比较湿滑，一定要注意脚下的路，走路不看景，看景不走路。,好评
黄果树,第一次贵州之旅，黄果树瀑布雄伟壮观,好评
黄果树,黄果树大瀑布！上学时期的一篇课文写到过，当时就有个冲动想去，后来大一点看西游记里面也在这里拍过，当时看着真是漂亮，而且我还抽过黄果树牌的烟，哈哈！ 今天现场来看梦寐以求的地方，真的是很震撼啊！景色真的是不能用语言形容啦！太美啦！尤其是天然形成的大瀑布，更是让人震惊！真是不虚此行啊……,好评
黄果树,长途跋涉坐车到黄果树瀑布，陡坡塘瀑布，天星桥，黄果树瀑布，景色还是不错的，就是人多了点，多数都是中老年人，而且素质也不是很好。想拍照，围栏处挤满了人，很礼貌的请周围的人让一下，就拍一下照一秒钟都不愿意让你，有点太无语了。景区里边走路边抽烟的人不在少数，乱扔垃圾的也很多。保护环境这一点九寨沟景区做的挺好的。其实这样的美景，每个人都应该去保护它。景区门票对以上的老人，江浙沪地区身份证都有优惠。,好评
黄果树,陡坡塘瀑布是黄果树景区的其中一个瀑布景观区，据说贵州这边多雨季，晴天较少，但是我们来的这几天都是大晴天，烈日暴晒那紫外线也是够狠的哇！陡坡塘的瀑布没有黄果树瀑布那么高，水流也没有那么湍急，但是宽度够宽，气魄也还是蛮大滴哟！每上一个高度欣赏到的瀑布都比下游的瀑布更大，非常漂亮！,好评
黄果树,黄果树瀑布的三个大瀑布的景点较为分散，故购买观光车是很有必要的。乘坐观光车也是很方便的。车辆也比较多并不需要等多久。当然也跟出行的时间有关，毕竟过了暑假了。本来一直想去传说的水帘洞看看。景点出示的牌子告知“清理危石，水帘洞封闭，敬请原谅”。我本人觉着不太原谅。长途跋涉过来，结果关闭了，若是网上能有提醒的告示就好了。大瀑布人挺多的，挺好玩的，天气也不算太热。不用买水衣，瀑布飘下来的水不是很大，很凉快，很舒服。我想还是跟瀑布的水量有关吧。,好评
黄果树,去过第一次就不想去第二次了，只能这样说,好评
黄果树,陡坡塘瀑布属于黄果树瀑布里面的一个景点。里面有西游古道。因为最近重温了经典版的西游记，对这个古道特别的钟情。因为是最后一站去游览陡坡塘瀑布的，将近中午十二点出站的时候有三个旅行团排在前面等乘观光巴士，那个吵闹，那个拥挤，而且本宝宝还要赶一点半的高铁去苗寨，我那个心急如焚，焦急的等待。出游切记要跟旅行团错开，或者走在她们前面，要不然你永远都是等等等。,好评
黄果树,属于黄果树大景区里的其中一个景点，说真的，这个景点一般般，就只有一个比较宽的比较矮的瀑布。整个景点从大门进入到走出出口处，只要中途不停，大概只要走分钟不到就可以游览完整个景点了。除了瀑布，其他的都是人造景点，实在有点失望。,好评
黄果树,黄果树大瀑布景区的景点非常漂亮……,好评
黄果树,人太多，路面也不好。景色没有想象中美。,好评
黄果树,黄果树瀑布真的很壮观！景点确实很漂亮，但是美中不足的是今天来的时候有告示说天星桥景区后半段以及黄果树瀑布的水帘洞全部关闭了。来之前完全不知道，天星桥景区只能看到美女榕，连桥上桥上桥也看不到，那个银链坠潭瀑布也看不到，完全没有可看的，特别快就出来了，也没有特别的。 ！！！强烈建议景区能够在网上发布这种讯息，而且这么多景点，最值得看的看不到，票价也没有丝毫便宜，到了景区才有看到敬请谅解，完全都不想谅解！！！ 黄果树一路往去水帘洞的路上往下看能看到彩虹，非常美，单看这一个景色也觉得很值得，虽然体验感非常差，人非常的多，完全没办法拍一张没有人的照片，全靠抢位置的。 感觉以后也不会来第二次，那些想看的没看的真的很遗憾。,好评
黄果树,运气不太好，天星坪后半段和水帘洞在维修中。景色不错，值得一来，下午两点就结束了,好评
黄果树,去头几天下大雨，瀑布很壮观，只可惜有一处地方因下雨不能去欣赏,好评
黄果树,风景名胜区昨亲眼看到太太神奇，细密度倾城而下无论是高的而下还是宽而下，太壮观不可思议水的清澈点点打在身上的凉入全身，哪位旅客纷份争先抢后拍照留念，更多人能拍照则寻找最好全景，半累只为留下它赐于高山大自然瞬美,好评
黄果树,去的时候不是雨季，水不是特别满，但依然很美。,好评
黄果树,来得不是时候，瀑布很壮观景象，就是不能到水帘洞，来过好多次了，震撼人心,好评
黄果树,我们去的前晚下了暴雨，黄果树瀑布景区的风景简直漂亮的不要不要的，但是遗憾的是雨太大怕山体滑坡水帘洞禁行了，受了万点伤，门票小贵，还要坐大巴车，但是自驾游有当地老百姓带路省了大巴车的钱，还把车开进了景区，景区不是很大，一天玩起来妥妥的，瀑布在太阳?的映衬下出了许多道彩虹，看图吧，非常值得去的地方！,好评
黄果树,自然界的壮美， 因水而灵， 因水而美， 因水而秀， 因水而爱， 此时此刻我被它震撼了， 去的时候刚好有阳光，看到了??，加上前一天下过雨，瀑布的水格外大，特别引人醉，像一天天然的丝绸。渺小的人们在大自然面前敬请期待！,好评
黄果树,发的图片顺序有点乱，先是大瀑布然后陡坡塘，最后天星桥～但是走的时候是按照旅馆贴的那个提示走的，后面证明也应该按照那个走，陡坡塘没有大瀑布的壮丽，天星桥小景点很多，走下来是三个景点中最累的一个也是时间最长的一个，大瀑布就从上面走到下面看完黄果树瀑布就完了(?_?)爬上去很累，建议买一个单程的扶梯，我买了一个上行扶梯元，双程是，由于不是那几个省的，门票是，建议买车费元，在上面景点对面住了一晚上～整体还好，我去的时候应该算是人比较少，但是怎奈中国人口多～门票可以用两天～但是一个景点只可以去一次,好评
