content,label
"在丰水期二刷黄果树瀑布，两个事情导致体验感极差，看到评论里确实也有一些差评反应这两个事情。 黄果树瀑布景区共有三个景点，景区内不能自驾，乘坐景区大巴往返于三个景点。其中天星桥景区全程走下来超过七公里，一路都是喀斯特地貌中的奇石峡谷瀑布，景色可以，但是走下来基本筋疲力尽了，关键是天星桥景区出口坐摆渡车出景区下车后再到乘坐景区大巴的换乘点还有超级长的一段距离，没有任何景观的路，所有游客拖家带口需要上上下下走半个小时以上。几年前来的时候就发现这段路很长，我和朋友上次走出天星桥景区走了四十分钟，记忆犹新，这一次天星桥景区有了免费摆渡车，但是中间到了一个卖特产的的袖珍商业街就停掉了，所有游客下来自己走到大巴换乘点，其实旁边有公路可以一直开到大巴那里的，偏要游客再走个半个小时，所有人气喘吁吁的在抱怨，这段路走的莫名其妙。 大瀑布那里需要下很多台阶，停车点离大瀑布观景点还是很远，门票一百多的五A景区，这么一段路，又在中间设计了收费的大扶梯，不额外购买扶梯的票，还需要再走二十分钟山路才能看到大瀑布，刚刚从天星桥过来筋疲力尽的我们看到大瀑布就要赶紧走了，已经没有力气再去陡坡塘了。 第二个事情，门口卖票，外地户口半价，但是只能网上买票不能用现金在窗口买实体票，说因为票卖完了，卖的是其他游客的网络退票（这个逻辑也是很迷，网络退票不也是你系统里的剩余可销售门票么），售票窗口不给卖实体票，网上买票流程又比较复杂，游客很蒙，卖票效率极低，一大堆游客堵在那里，问了门口一个小主管模样的男性工作人员，他不耐烦的对我说，这么多人你找我问干嘛，没看我很忙么，我们和他吼起来，才有另外的人来帮忙指导网上怎么买半价票。 这是我第二次来黄果树瀑布，这是一个5A景区，去过那么多5A景区了从来没有过不愉快，这样的景区设计和管理水平实在是需要改进，游览线路的设计对老人和孩子极度不友好，玩下来比爬山还累。
收起评论",差评
怎么只写了青岛居民的享受优惠，其他的没有？要怎么买票？,差评
"上个月月中过来的，刚好在搞活动，贵州所有景点门票半价！不过我觉得黄果树瀑布有点坑吧，买票除了老人其他不能人工售票，需要扫码微信购票，这样办事效率太低不说，购票居然还强加附带一个什么景区的，多收费20块钱，而这个景区还没法去，简直就是打劫嘛！对此我只给2颗?，虽说瀑布景色还不错，但是真大部分五a景区的标准！除了大瀑布以外，天星桥景色一般，陡坡塘还可以，就是十来分钟游览完了。主要是天星桥比较花时间！
收起评论",差评
我怎么在这买不了门票呢？都是针对青岛的怎么回事,差评
"【安顺·黄果树瀑布】 被景区的王霸政策惊呆了。 今日计划本是徒步游览景区，结果发现根本就没有供游客行走的条件，换句话说，不坐景区观光车根本就别想看见黄果树。赤裸裸的耍流氓呀。 给黄果树瀑布景区管理者一个大大差评。 ? 今日最佳是由于不愿意被霸王条款限制，而试图从陡坡塘步行前往大瀑布的途中，偶然走到了黄果树瀑布的顶上。原来，瀑布变成瀑布之前，可以这么安逸的。
收起评论",差评
"黄果树景区分为三大块，分别是黄果树大瀑布、天星桥和陡坡塘。当地人这么形容，玩在天星桥，看在大瀑布。 景区人多不好买票，找的当地的车，整个景区实行单行道，师傅一般都是建议先玩天星桥，再玩大瀑布和陡坡塘。建议起早些不用太挤。 可能是四川的山水看多了，整个景区的吸引力不是很大，银链坠潭瀑布，感受还是很壮观的；水帘洞有点失望。
收起评论",差评
网上订票和假的一样 怎么都订不上 还是要去当地买 差差差,差评
"平心而论，5A景区真是不咋地 首先说购票系统，景区设了购票点，可是到了之后没法买票，一律要网上买，所以要去的一定要网上先买票。然后呢，网上购票分时段，我们到现场后所有时段正常票都显示票量为0，但是呢，你也是可以买的，就是买套票，再加一个别的景区，然后同一时段原本为0瞬间就有几百张票了，我就呵呵了。 再来说景区，大家都知道黄果树瀑布中国第一，都想去看看，这个没问题，强烈建议带娃和老人的，直接去大瀑布，其他两个点直接忽略，去了就是跟着人群走，路上的风景也没什么特点，反正我们是没有坚持到银链坠瀑布，因为走到高老庄实在是把所有的期待都耗完了。 算了，我啥也不说了，心累。
收起评论",差评
"可能我们来的不是时候吧，瀑布水很黄，风景很一般，就是一个大型公园那样。三大景区，大瀑布、陡坡塘、天星桥，我们只去了前面两个，花了两三个小时，已经累到不行。 景区的门票好贵，还有观光车票也得买，观光车得坐满才发车。又热又累啊～
收起评论",差评
"对整个贵州旅行的好心情，全毁在这里了。一早七点到了候车区，居然无人引导，说是首班七点，等了很久才和景区工作人员一齐上车，一路没有任何提示，如果不多问一下，都不知该去哪里。。。。？在景区询问工作人员，保洁，保安，都像是视听障碍者。满脸的茫然，多搭一句话都很烦。出景区全是购物长廊，大家走了一天，景区太缺人性化服务，如果能看宣传片就千万别去，除了悔就缺恨了。要反思！！！
收起评论",差评
"一言难尽的黄果树… 真的非常非常非常一般… 因为怀孕没去天心桥，同行的人去了后说根本没桥，就是踩的那下面全是地下河…略坑！ 黄果树瀑布也很小…略遗憾的是老公担心我不安全没爬水帘洞去看看，上去了的说是一条仅一人通过的道路，提醒大家上去的话一定带伞喔！
收起评论",差评
垃圾管理 景区巴士分流根本不提前说 和团队整个分离，五一本来就挤 ，还发生这种事情,差评
"五一节临时起意来了黄果树大瀑布，人很多。 1.自驾车不能开上去，只能停在下面，然后乖乖去坐观光巴士。 2.千万不要买210的门票+车票！真的很坑。五一人多，身份证识别系统根本是摆设。我们这次去唯一就是天星桥那里识别了身份证，买160的完全够了。大众点评上可以直接买票然后刷身份证进去，不用去排队。 3.天星桥没有什么很特别的景…就是有个小瀑布还算可以，但是希望游客提高素质，不要往里面扔垃圾了，漩涡中间还有塑料瓶，工作人员本来捡垃圾也挺危险的。 4.从天星桥出来的那个索道，如果人多的话建议不坐了，走路也就700m，排队等索道的时间还不如走路了。 5.穿双好走又防水的鞋吧。还记得带把伞?? 6.大瀑布和水帘洞挺震撼的，时间紧建议只去看大瀑布和水帘洞就够了。整个天星桥?大瀑布，需要留出一天的时间，半天很匆忙。 7.大瀑布出来我们坐的大扶梯到的出口，因为实在是走不动了，30块虽然很坑，但是建议大家回程坐大扶梯。 8.主要的时间耗在都在等车等人过上面 我们先去的天星桥然后去的大瀑布。去大瀑布的时候已经是6点过了，进门入口关门了，去水帘洞也挺晚的了，所以没什么人，看了不错的瀑布风景，还挺幸运的。但是不建议大家节假日去，人太多。并且我们去晚了虽然看到了很好看的景，但是暴走一天下来非常累。
收起评论",差评
淡季人也特别多，建议不要去水量太小瀑布没有那种气势磅礴的感觉，千万不要跟团，可以选择大巴前往,差评
水不大，有些景区没开水帘洞都没看过,差评
"有名的国内瀑布景点，小学课本上就有。 其实来了以后你就会发现景色也就那样吧，只是瀑布群比较多，最多的还是游客，人挤人我去的时候还是淡季，旅游感受不怎么样，到处都是人想离近一点观赏是需要力气的。 景点内有吃饭的地方不过建议还是别去吃了，不宗不说还贵。
收起评论",差评
"黄果树瀑布 景点位于贵州省安顺市。 去年国庆的时候去的，去之前被各种美景吸引，所以休假的时候选择贵州去看看大自然的风景，在当地吃饭的时候听到老板讲贵州的很多风景都是大自然形成的没有经过人工的修饰，听完内心已经蠢蠢欲动了。 第二天一早去到景点，景点分三个，黄果树瀑布、天仙桥、陡坡塘、分别坐三次车，一次性收费。 前面两个景区是天仙桥和陡坡塘，个人觉得没有什么特色，而且很多景点都有的风景，所以休闲和洗肺。 最后一个景点黄果树瀑布，抱着很大的期望，到了之后说实话内心真的无感，瀑布真不大，景色也没有特色，真心觉得不好玩，不知道是不是季节不对，然后水很小的原因，超级无语。
收起评论",差评
"1.免票区未给免票，要看户口，真是奇了怪。 2.景区系公共场合，应当在明显位置悬挂禁止吸烟的标志，当有游客吸烟时应当予以劝导。同时，黄果树瀑布在山林之中，防火等级理应更高才对。这些通通都没做到，而大理苍山火灾仍历历在目。 3.观光车司机太双标了吧。前面刚说完车内不能饮食。后面直接开始接打电话，真的是打扰了。
收起评论",差评
"二刷黄果树。 16年的夏天曾来过。那时对黄果树景区售票处的工作人员不是很满意。没想到两年后重游旧地，工作人员基本都不咋地了。 去的那天人超级多，还有很多黄牛一直在售票处周围转悠，让我们跟他们私人车，但是人多包车还算好，人少真没意思，贵，还没有保障。 买了车票，到排队上车的地方也没人检票。那就是说有人混进去也可以咯？ 三个景区人多的快发生踩踏事故了。也没工作人员维持秩序，任你推我搡。 景区竖了牌子让不要抽烟，外地游客无视牌子抽烟，景区工作人员不但视而不见，而且自己还抽的起劲。万一森林着火怎么办？！多么可怕的事！黄果树的空气和树木迟早被人为破坏得一干二净。 黄果树水帘洞那块排队很长，大约两小时才轮到我们，好多身手矫健的游客就在队伍上方的山体高空翻越，也没工作人员来制止。我大概知道景区竖牌子让游客不要翻越的目的了…我泱泱华夏，多的是会飞檐走壁之人，高手在民间???????? 差点忘了，大众点评上写的停车场免费其实是需要收10元停车费的。走的时候收。
收起评论",差评
"单从景色来说，黄果树景区绝对是一个值得到5个星的风景区。扣掉的三个星完全是给贵州的旅游管理部门，一到旅游区门口就有一群当地人问你需不需要带路，非常的危险。 虽然我没有着他们的道，但是据遭了的人说50块只是停车费，把你带到大瀑布下面停了其他的就得靠你自己走路了，当然还要收你的带路费。 去的朋友一定走进售票大厅，门票150，观光车50，停车场开不开的进去都要先试试，不要信当地任何人说得话。 我当然没着烧，因为我有大众点评！
收起评论",差评
反正我把你钱收了景区，管理极其混乱，一次出魂。,差评
坚决不给一颗星。这景区真TMD太乱了！附近居民靠着景区发财，周边交通一片混乱！一条小路出景区都要一个多小时！再也不会来！,差评
"一行几人，回想小学读书课文，看啦网上评价一般，两次路过还是下去看看把，下高速按照导航，交通瘫痪，无人管，路边都是拉客居民，随后按照导航去停车场，结果竟然是出口，警察拒绝进入。。。。决定走人。。。。快到告诉路口一个美女拦住说可以走近路进去，结果啊。。。。。乡路，狭窄，拥堵，逆行，一个小时走啦不到一公里，停车要五十元。。。。。还要走一公里，决定不去了，。。。。往回走，交通也瘫痪，经常坐着或者站着，对面前的拥堵视而不见，我一路组织交通快两公里，各种逆行，司机拉客，居民拉客。。。。就是你再好，我们也不来啦??
收起评论",差评
太差，到门口了，告诉进不去！非常不满意,差评
"黄果树大瀑布，大概是中国人从小听到大的著名旅游景点了吧，感觉跟长城是一个等级的了。本宝宝终于来打卡了，也是不容易。瀑布本身还是不错的，很震撼、很有感觉的，就是略有点远，遗憾没有近距离感受下他的威力。但是这个景区的管理绝对有很大的问题，贵州整体的旅游管理水平就偏低，这家是极差，人流很乱，野导游遍地，居然还动用了武警荷枪实弹的维持秩序，感觉真是太糟糕了。
收起评论",差评
这是俗称亚洲第一大瀑布吗？实在大失所望，一点都不壮观，果然图片上都是骗人的，实在名不副其实，价格一点都不值。,差评
"贵州旅游真的是绝了！配套太差！一个5a级景区居然没有直达市区的班车。所有车都是直接叫价！从黄果树到天星桥就3.8公里居然50块钱一个人。这是明抢吗？走的时候直接打车从黄果树到安顺，亲耳听见200块的车要分给景区100块。 “穷山恶水出刁民”这几个字送给贵州！！！
收起评论",差评
"一到牌坊，打的去酒店，的士要价50元，导航3公里被说成10公里，第一印象差评，早上吃面条，店家直接拿碗筷子尝咸淡，碗筷子没换直接端上来，立马恶心，卫生意识差，直接丢钱不吃。另外景点其实很一般，配套服务差，差评。
收起评论",差评
最差的体验！再也不会来！各种停车乱收费，没有指示牌，交通堵塞也没有交警,差评
人流量太大，太大，太大，非常拥挤!景区垃圾很多!没想象的那么好玩,差评
"人多，做个观光车排队两个小时。关键是出了个瀑布没有什么看的。瀑布前面全是人。拍照都是排队，拍完赶紧走。观光车一人50，不在180门票里包含。不坐观光车走路实在太远根本不行。景区内没有指示，不知道下一个景区在哪。
收起评论",差评
"8月3日从贵阳早上7点出发去黄果树瀑布，9点钟按照导航到的景区，路边的警察说只能在服务大厅取票，结果取完票等进景区的观光大巴，足足排队等了1个小时，因为黄果树景区有3个独立的景区，之间都比较远，只要是坐观光车就需要排队，几个瀑布前也全是人，真是不太愉快的旅游体验，最后还下了一场大雨，只想赶快逃离这里。
收起评论",差评
"老爸两年前来过，当时还是分瀑布上和瀑布下，瀑布上没什么可看，主要游览瀑布下，门票记不清了，反正不超过五十。 此行来到他熟悉的入口，被告知这里只能出不能进，入口要回到高速出口直行。回去之后，一路倒是指示清晰，隔离栏杆直接把自驾车辆导进停车场，停车场收费10元且有时间限制。 停车场里面就有售票处，经查，黄果树景区门票单人180，不含交通车费，交通车需另付50每人，要知道我们从外围绕路一趟也才花了不到10分钟，这个车费真心接受不能。 全家人一致觉得不想进去了┐（─__─）┌不知道这里面有什么利益勾结，但如此剧烈的涨费，就是个金瀑布也没什么好看了。如上，决定差评 另：图片是黄果树附近一个未开发的瀑布及武隆天坑的两个瀑布，要壮观有壮观要灵秀有灵秀，不知道黄果树景区是膨胀成什么样才觉得非他不可。
收起评论",差评
人是真心多，去程光大巴排队2小时，回程再两小时，还暴雨，看瀑布5分钟，真心不会再来,差评
明明是四川的，为什么不能享受优惠,差评
黄果树瀑布是这次在贵州旅游的景点中最不满意的一个。景区风景真的是不错，尤其最近雨水多，瀑布很壮观。但景区管理很差，让人觉得不方便。,差评
"贵州，黄果树瀑布，慕名而来，败兴而归！景区管理相当混乱，管理一点都不人性化，而且整个员工队伍培训不到位，混饭吃的太多！景区管理差，不限流，三个景区通票不分流，管理人员少，管理标志不明显，没有禁烟标记，厕所少的可怜。人多的无法想象，一直排队，景没看什么就看人了，关键还不能掉头回去，要一路走到底。景区外三四公里的就不允许私家车进入了，我们是多花了150元的黑车才出的景区，景区一人50元的短驳大巴起码要排上2小时。一个多年5A景区，游客还需要黑车才能出景区，没有这样的接待能力就不要卖那么多票让游客进去好吗？游客不是进去看人排队的。运力不足就不要卖那么多观光大巴票好吗？黄果树就是个不来遗憾，来了更后悔的景区！
收起评论",差评
管理混乱，服务配套超差，与5A级景区不匹配。,差评
"从黄果树瀑布回来已经二十多天了，想起这段经历依然很气。仰慕已久的黄果树瀑布，我们四点多就起来，六点不到到达售票大厅，已经跟菜市场一样喧闹了。没有什么维持秩序的工作人员，现场非常乱，问谁找不到人，第一次看到这么烂的5A级景区售票点。经历将近一个小时的排队终于进去了，可能只是噩梦的开始。到达大瀑布景区，人已经超过景区荷载，暴雨将至空气本来就很闷，人挤人，没有任何管理秩序的工作人员，全程就是游客人挤人，一分钟可能走四个台阶的频率，艰难地挤下去。刚到大瀑布又是一场暴雨，无处可躲，上下山都只有一条路，几千人从这一条路上下，可想而知有多挤！浑身淋湿而且不断被前后人的伞戳中，乱的像逃难的人群。 总之，景区景色还凑合，景区内服务和各种体验倒给我钱我都不会来！还180的票价，真的坑！
收起评论",差评
"在网上订购的十省优惠的半价票90，进门直接刷身份证就够了，不用取票，但是不包含观光50，如果需要观光另外买票，我们是早上十点多到达的景区，人多的要死，观光排队也多，现在陡坡花了一个小时，真的没有什么可看的，不建议去，天星桥花了三个小时走路，脚都断了，也没有什么可看的，最后一个去看大瀑布，说实话全是人也就那样吧，所以如果你一进去就先去瀑布看看吧，不然你是没有精力的，留着精力看瀑布，我们就是没有精力了，花了50块钱做扶梯，50啊，我们大重庆的扶梯也就2块钱，2块钱，我tm 花了50去坐扶梯，你们一定要好好感受这50块钱，如果你还精力旺盛，那就走路吧！三个小时，不建议老人和小孩来，吃不消。总共这一个景区一个人就花了270，真的觉得不值得走了几个小时就几张美照。扎心了
收起评论",差评
"真的不怎么样 景区特别坑啊 从高铁站到景区坐车30块 然后是180块的门票不包括观光车的费用。观光车50块排队的人还特别特别的多简直是绝望，每个景点人都特别多 完全是看人头 各种味道都有要吐了。在天星桥走了三个小时脚都肿了 去黄果树瀑布的时候坐的扶梯50块 如果不坐扶梯要走两个小时！！！特别是每个景点出来都要走500米的商品店！！！无语了
收起评论",差评
"管理混乱，没有秩序，心情全无！ 景区为什么不好好搞搞限流！ 上来和下去的人走同一条路 排队等车随意插队 去水帘洞的路根本不知道有多可怕 这种地方严重存在安全隐患 应该要好好整治 出来玩不是受罪而是要享受 这是我见过最混乱的景区没有之一！！！
收起评论",差评
"黄果树瀑布还不错，不过整个景区是三个景点，整体上来讲，是我经历过体验最差的经历。人非常多，没有限流，管理混乱，景区之内只能乘坐大巴车，且毫无秩序。天星桥景区内部道路狭窄，竟然能堵的走不动路，想来的看图，请慎重…
收起评论",差评
真的再也不想去了，星期一人都多的不得了,差评
"景是好景，汛期水也够大，但是整个景区管理太混乱！！！从排队停车到排队大巴再到四处找取票口和排队检票简直可以说是垃圾中的战斗机！ 景区停车场不让停车，拦路让去私人停车场，为了避免大巴排队，各种黑车司机漫天要价，还必须在人家开的农家乐吃一顿才行！完全形成了一条产业链！ 接待能力有限最好就做限流，人挤人、路又滑、太不安全！
收起评论",差评
"我是来吐槽一下的。去年去的黄果树瀑布，是源于小学课本上对大瀑布的描写。其实千里迢迢赶过来，我真的只是想看一下大瀑布。 好吧，买票了发现是个联票，一共三站，大瀑布在最后一站，而且远的必须买景区交通。门票180，景区交通50吧好像。这本来就是一个自然的景观，被圈起来收钱好像票价略高了。 第一第二个景观没啥看的，人特别多特别挤。到了第三个黄果树大瀑布了，先要路过盆景展，然后会告诉你爬阶梯非常累，坐一个什么观光电梯什么的，70块。 当然大瀑布好不好看水量多不多不是我们能控制的，它再不好看也是声名在外的大瀑布，这个不吐槽不评价。 总之这个景点算是比较坑的了。
收起评论",差评
"一直慕名去的地方，为了能带上小孩选择暑假去，但是非常的失望，到大巴下车排队候车去景区的区间车居然足足的1个半小时，天气又热，又没秩序，心凉半截，玩完一个景点到下一个景点又要排队候车，那个人山人海，看看就怕，于是自己又花钱坐出租车，因为排队人比较少，但是按人头50元一个人，为了能不排队，花钱也无所谓，你去想一下人贴人慢挪闷热的日子吧，景色虽好，但是中国人太多了，想照张没有旁人的照也不容易，孩子们都有阴影了，再也不会来这个鬼地方了
收起评论",差评
"第二次过来黄果树瀑布景区，以前来不是放假期间，人很多，现在有十省优惠政策，更加多人！ 比较好的就是60岁老人和1.4米以下小孩免票。 两星是给瀑布的，其他真是差!管理混乱，人多不限流，景区里面的厕所环境非常差，高速公路的厕所都比这里干净整洁。排队没有秩序，也没有工作人员管理。售票窗口就那么两个破落小窗户。 做为一个国家5A景区，钱赚不少，管理上一点都不到位!可惜了那么好的一个景点!
收起评论",差评
管理很混乱，景区内没有工作人员疏导，各种堵，门票180景区内的路只能供俩人过，而且劳动午报上明确指出教师资格证可以半价，工作人员态度恶劣，就是没有。,差评
我只想问，打分系统怎么没有负分？ 黄果树的景区管理简直是乱七八糟，景区外面全是些骗子，没有太多标识，三个景点分开的，还要在外面坐大巴，人也爆多，看景两分钟，等车两小时，再也不想去了！,差评
"敢不敢管理这么差！ 安顺高铁站没有过去的车，只能拼车，回来在黄果树客运站有到高铁站的大巴，问了说是高铁站买票了大巴可以去接，问题是高铁站的客运站压根没使用好吗？怎么买票，怎么来接？ 游客中心非常旧和乱，观光车排队简直是灾难，每一次都是半小时以上，管理非常无序，暴晒在太阳下，游客挤在一起难受极了。 本来时间不够想先去大瀑布，二话不说直接拉去天星桥，根本不能自己选择。天星桥前半段都极窄，排队通过，毫无乐趣。 大瀑布更是水泄不通，在人群中看不到天空了。 黄果树瀑布很壮观，但中途我真想插上竹蜻蜓飞走了 景区管理太太太乱来了！！！承载力不足，黑车横行，多的吐槽不完啊！ 千万不要暑假旺季来，还不如在家睡大觉。贵州旅行根本就不是便民，就看怎么坑你。最糟糕的一次出行体验。
收起评论",差评
